Min,tempM,Rtemp
2758,3.9,4.8
2759,3.9,4.9
2760,3.9,5
2761,3.9,4.8
2762,3.9,4.3
2763,3.9,3.8
2764,3.9,3.4
2765,3.8,3
2766,3.9,2.8
2767,3.8,2.4
2768,3.8,2.2
2769,3.8,2.1
2770,3.7,1.8
2771,3.7,1.6
2772,3.7,1.8
2773,3.7,2.1
2774,3.7,2.3
2775,3.8,2.5
2776,3.8,2.7
2777,3.8,2.9
2778,3.7,3
2779,3.7,3.1
2780,3.8,3.2
2781,3.7,3.4
2782,3.7,3.4
2783,3.8,3.5
2784,3.7,3.6
2785,3.7,4
2786,3.7,4.1
2787,3.8,4.2
2788,3.7,4.3
2789,3.8,4.4
2790,3.8,4.4
2791,3.8,4.5
2792,3.9,4.6
2793,3.8,4.6
2794,3.9,4.8
2795,3.8,4.8
2796,3.9,4.9
2797,3.8,4.9
2798,3.9,5
2799,3.9,4.8
2800,3.8,4.2
2801,3.9,3.8
2802,3.8,3.6
2803,3.8,3.2
2804,3.8,2.8
2805,3.8,2.5
2806,3.8,2.2
2807,3.7,1.9
2808,3.7,1.7
2809,3.7,1.6
2810,3.7,1.9
2811,3.7,2.1
2812,3.7,2.4
2813,3.7,2.6
2814,3.7,2.8
2815,3.7,3
2816,3.7,3.1
2817,3.7,3.2
2818,3.7,3.4
2819,3.7,3.4
2820,3.7,3.5
2821,3.7,3.6
2822,3.7,3.7
2823,3.7,3.7
2824,3.6,3.8
2825,3.7,3.9
2826,3.7,3.9
2827,3.7,4
2828,3.7,4.1
2829,3.8,4.2
2830,3.8,4.2
2831,3.7,4.2
2832,3.8,4.3
2833,3.8,4.4
2834,3.8,4.5
2835,3.8,4.5
2836,3.8,4.5
2837,3.8,4.5
2838,3.8,4.6
2839,3.8,4.6
2840,3.8,4.6
2841,3.8,4.7
2842,3.8,4.7
2843,3.8,4.8
2844,3.8,4.9
2845,3.8,4.9
2846,3.9,5
2847,3.9,4.7
2848,3.9,4.1
2849,3.8,3.6
2850,3.8,3.1
2851,3.8,2.8
2852,3.8,2.5
2853,3.8,2.2
2854,3.7,1.9
2855,3.7,1.7
2856,3.7,1.6
2857,3.7,1.9
2858,3.7,2.2
2859,3.7,2.4
2860,3.7,2.6
2861,3.7,2.8
2862,3.7,3
2863,3.7,3.2
2864,3.7,3.4
2865,3.7,3.5
2866,3.7,3.8
2867,3.7,3.9
2868,3.7,4
2869,3.7,4.2
2870,3.7,4.3
2871,3.8,4.3
2872,3.8,4.3
2873,3.8,4.4
2874,3.8,4.4
2875,3.8,4.5
2876,3.8,4.5
2877,3.8,4.5
2878,3.8,4.6
2879,3.8,4.6
2880,4.2,5.8
2881,4.4,14.4
2882,4.7,17.3
2883,5.1,19.1
2884,5.3,20.2
2885,5.7,20.8
2886,5.9,21.1
2887,6.2,21.4
2888,6.4,21.5
2889,6.7,21.6
2890,6.9,21.7
2891,7.1,21.7
2892,7.4,21.7
2893,7.6,21.8
2894,7.8,21.7
2895,8,21.9
2896,8.2,21.9
2897,8.4,22
2898,8.6,22
2899,8.7,22
2900,8.9,22
2901,9.1,21.9
2902,9.3,22
2903,9.4,21.9
2904,9.6,21.9
2905,9.8,22
2906,9.9,22
2907,10.1,22
2908,10.2,21.9
2909,10.3,21.9
2910,10.5,21.9
2911,10.6,21.9
2912,10.8,22
2913,10.9,22
2914,11.1,22
2915,11.2,22
2916,11.3,22
2917,11.5,22
2918,11.6,22
2919,11.7,22
2920,11.8,22
2921,12,22
2922,12,22
2923,12.2,22
2924,12.3,22
2925,12.4,22
2926,12.6,22
2927,12.6,22
2928,12.7,22
2929,12.9,22
2930,13,22
2931,13.1,22
2932,13.2,22
2933,13.4,22
2934,13.4,22
2935,13.5,22
2936,13.6,22
2937,13.7,22
2938,13.8,22
2939,13.9,22.1
2940,14,22.1
2941,14.1,22.1
2942,14.2,22.1
2943,14.3,22.1
2944,14.4,22.2
2945,14.5,22.2
2946,14.6,22.1
2947,14.6,22.1
2948,14.7,22.1
2949,14.8,22.1
2950,14.9,22.1
2951,14.9,22.1
2952,15.1,22.2
2953,15.2,22.2
2954,15.2,22.2
2955,15.3,22.1
2956,15.4,22.1
2957,15.4,22.1
2958,15.5,22.1
2959,15.6,22.1
2960,15.6,22.1
2961,15.7,22.1
2962,15.9,22.2
2963,15.9,22.2
2964,16,22.2
2965,16.1,22.2
2966,16.1,22.2
2967,16.2,22.2
2968,16.2,22.2
2969,16.3,22.2
2970,16.4,22.2
2971,16.4,22.2
2972,16.6,22.3
2973,16.6,22.3
2974,16.6,22.4
2975,16.7,22.4
2976,16.7,22.4
2977,16.8,22.4
2978,16.8,22.4
2979,16.9,22.4
2980,17,22.4
2981,17.1,22.4
2982,17.1,22.4
2983,17.2,22.4
2984,17.2,22.4
2985,17.3,22.3
2986,17.3,22.3
2987,17.3,22.3
2988,17.4,22.4
2989,17.4,22.4
2990,17.5,22.4
2991,17.5,22.4
2992,17.6,22.4
2993,17.7,22.4
2994,17.7,22.4
2995,17.8,22.4
2996,17.9,22.5
2997,17.9,22.5
2998,18,22.5
2999,18,22.5
3000,18.1,22.5
3001,18.1,22.5
3002,18.1,22.5
3003,18.1,22.5
3004,18.1,22.1
3005,18.3,14.1
3006,18.2,9.5
3007,18,7.2
3008,17.9,5.8
3009,17.7,4.8
3010,17.6,4
3011,17.5,3.5
3012,17.4,3
3013,17.2,2.6
3014,17.1,2.3
3015,17,2.2
3016,16.9,2.3
3017,16.7,2.4
3018,16.6,2.7
3019,16.5,2.9
3020,16.3,3.1
3021,16.2,3.2
3022,16.1,3.4
3023,16,3.7
3024,15.9,3.9
3025,15.8,4
3026,15.7,4.1
3027,15.6,4.2
3028,15.5,4.3
3029,15.4,4.4
3030,15.3,4.5
3031,15.2,4.6
3032,15.1,4.8
3033,15,5
3034,14.9,5
3035,14.8,5
3036,14.8,5.1
3037,14.6,5.1
3038,14.5,5.1
3039,14.5,4.7
3040,14.4,4.1
3041,14.2,3.7
3042,14.1,3.3
3043,14,3
3044,13.9,2.7
3045,13.7,2.4
3046,13.6,2.2
3047,13.5,2
3048,13.4,1.7
3049,13.3,1.9
3050,13.2,2.5
3051,13.2,2.8
3052,13.1,3
3053,13,3.2
3054,12.8,3.3
3055,12.7,3.5
3056,12.7,3.7
3057,12.6,3.8
3058,12.5,3.9
3059,12.5,4.1
3060,12.4,4.3
3061,12.3,4.3
3062,12.3,4.4
3063,12.2,4.5
3064,12.1,4.6
3065,12.1,4.8
3066,12,4.8
3067,11.9,4.9
3068,11.8,4.9
3069,11.7,5
3070,11.8,5.1
3071,11.7,5.2
3072,11.6,5.1
3073,11.5,4.7
3074,11.4,4.1
3075,11.4,3.7
3076,11.2,3.3
3077,11.2,2.9
3078,11.1,2.6
3079,11,2.4
3080,10.9,2.2
3081,10.9,2
3082,10.8,1.8
3083,10.7,1.9
3084,10.6,2.2
3085,10.6,2.5
3086,10.5,2.7
3087,10.4,2.9
3088,10.4,3.1
3089,10.3,3.2
3090,10.3,3.5
3091,10.2,3.6
3092,10.1,3.8
3093,10.1,3.9
3094,10,4
3095,9.9,4.1
3096,9.9,4.2
3097,9.8,4.3
3098,9.8,4.4
3099,9.7,4.5
3100,9.7,4.5
3101,9.7,4.6
3102,9.6,4.7
3103,9.6,4.8
3104,9.5,4.8
3105,9.5,4.9
3106,9.4,5
3107,9.3,5
3108,9.3,5
3109,9.3,5.1
3110,9.2,4.5
3111,9.2,4
3112,9.1,3.6
3113,9.1,3.1
3114,9,2.8
3115,9,2.6
3116,8.9,2.3
3117,8.8,2.1
3118,8.7,1.9
3119,8.6,1.7
3120,8.6,2
3121,8.6,2.2
3122,8.6,2.5
3123,8.4,2.7
3124,8.5,3
3125,8.4,3.1
3126,8.3,3.4
3127,8.3,3.5
3128,8.3,3.7
3129,8.2,3.7
3130,8.1,3.8
3131,8.1,3.9
3132,8.2,4.1
3133,8.1,4.2
3134,8,4.2
3135,8,4.4
3136,8,4.4
3137,8,4.5
3138,7.9,4.6
3139,7.9,4.7
3140,7.9,4.7
3141,7.9,4.8
3142,7.8,4.9
3143,7.8,5
3144,7.7,5
3145,7.7,5
3146,7.7,5.1
3147,7.6,5.1
3148,7.6,4.6
3149,7.6,4
3150,7.5,3.6
3151,7.5,3.2
3152,7.4,2.9
3153,7.4,2.6
3154,7.3,2.3
3155,7.3,2.1
3156,7.2,1.9
3157,7.2,1.7
3158,7.1,1.8
3159,7.1,2.1
3160,7.1,2.3
3161,7,2.6
3162,7,2.8
3163,7,3
3164,6.9,3.2
3165,6.9,3.4
3166,6.9,3.5
3167,6.9,3.7
3168,6.9,3.8
3169,6.9,3.9
3170,6.8,4
3171,6.8,4.1
3172,6.8,4.2
3173,6.7,4.2
3174,6.7,4.4
3175,6.7,4.4
3176,6.7,4.7
3177,6.7,4.9
3178,6.6,4.9
3179,6.6,4.9
3180,6.6,5
3181,6.6,5
3182,6.6,5.1
3183,6.6,4.8
3184,6.5,4.2
3185,6.5,3.7
3186,6.5,3.4
3187,6.4,3
3188,6.4,2.6
3189,6.3,2.4
3190,6.3,2.2
3191,6.2,2
3192,6.2,1.8
3193,6.1,1.9
3194,6.1,2.1
3195,6.1,2.4
3196,6.1,2.6
3197,6.1,2.8
3198,6,3
3199,6,3.1
3200,6,3.3
3201,6,3.5
3202,5.9,3.6
3203,6,3.7
3204,5.9,3.8
3205,6,4
3206,5.9,4
3207,5.9,4.1
3208,5.9,4.2
3209,5.9,4.3
3210,5.9,4.4
3211,5.8,4.4
3212,5.9,4.5
3213,5.8,4.6
3214,5.9,4.7
3215,5.8,4.7
3216,5.8,4.7
3217,5.8,4.8
3218,5.9,5
3219,5.8,5
3220,5.8,5
3221,5.8,4.7
3222,5.8,4.1
3223,5.7,3.6
3224,5.7,3.3
3225,5.7,2.9
3226,5.6,2.9
3227,5.6,2.6
3228,5.6,2.4
3229,5.5,2.1
3230,5.5,1.9
3231,5.5,1.7
3232,5.4,1.8
3233,5.4,2.1
3234,5.4,2.3
3235,5.4,2.6
3236,5.4,2.8
3237,5.3,2.9
3238,5.3,3.1
3239,5.3,3.4
3240,5.3,3.4
3241,5.2,3.5
3242,5.3,3.7
3243,5.2,3.8
3244,5.3,3.9
3245,5.2,4
3246,5.3,4.1
3247,5.2,4.1
3248,5.2,4.2
3249,5.2,4.3
3250,5.3,4.5
3251,5.2,4.5
3252,5.2,4.6
3253,5.2,4.6
3254,5.2,4.8
3255,5.2,4.8
3256,5.2,4.8
3257,5.2,4.9
3258,5.2,4.9
3259,5.2,5
3260,5.2,5
3261,5.2,5.2
3262,5.2,5.2
3263,5.1,5.2
3264,5.2,5.3
3265,5.2,5.3
3266,5.2,5.4
3267,5.2,5.4
3268,5.1,5.4
3269,5.2,5.5
3270,5.2,5.5
3271,5.2,5.6
3272,5.2,5.7
3273,5.1,5.7
3274,5.2,5.8
3275,5.2,5.8
3276,5.2,5.9
3277,5.2,5.9
3278,5.2,5.9
3279,5.2,6
3280,5.2,6
3281,5.3,6.1
3282,5.3,6.1
3283,5.2,6.1
3284,5.3,6.2
3285,5.3,6.2
3286,5.2,6.2
3287,5.3,6.3
3288,5.3,6.3
3289,5.3,6.1
3290,5.3,5.4
3291,5.3,4.9
3292,5.2,4.4
3293,5.2,4.1
3294,5.2,3.7
3295,5.2,3.4
3296,5.1,3.2
3297,5.1,2.9
3298,5.1,2.7
3299,5.1,2.5
3300,5.1,2.3
3301,5.1,2.1
3302,5.1,2
3303,5,1.7
3304,5,1.8
3305,4.9,2.1
3306,5,2.4
3307,5,2.7
3308,5,2.9
3309,5,3.1
3310,5,3.3
3311,4.9,3.5
3312,5,3.7
3313,4.9,3.8
3314,5,4
3315,5,4
3316,4.9,4.1
3317,4.9,4.2
3318,4.9,4.3
3319,5,4.4
3320,4.9,4.5
3321,5,4.6
3322,4.9,4.7
3323,5,4.8
3324,4.9,4.8
3325,4.9,4.8
3326,4.9,5
3327,4.9,4.9
3328,4.9,4.5
3329,4.8,4
3330,4.9,3.6
3331,4.9,3.2
3332,4.8,2.9
3333,4.8,2.6
3334,4.8,2.4
3335,4.8,2.2
3336,4.8,2
3337,4.7,1.7
3338,4.7,1.8
3339,4.6,2
3340,4.7,2.3
3341,4.7,2.6
3342,4.7,2.8
3343,4.6,3
3344,4.6,3.1
3345,4.6,3.3
3346,4.6,3.5
3347,4.6,3.6
3348,4.6,3.7
3349,4.6,3.8
3350,4.6,4
3351,4.6,4
3352,4.6,4.1
3353,4.6,4.2
3354,4.6,4.4
3355,4.6,4.4
3356,4.6,4.4
3357,4.6,4.6
3358,4.6,4.6
3359,4.6,4.7
3360,4.6,4.7
3361,4.6,4.9
3362,4.6,4.9
3363,4.6,5
3364,4.6,5
3365,4.6,4.5
3366,4.6,3.9
3367,4.6,3.5
3368,4.5,3.1
3369,4.5,2.8
3370,4.5,2.6
3371,4.5,2.3
3372,4.4,2
3373,4.5,1.9
3374,4.4,1.7
3375,4.4,1.9
3376,4.4,2.2
3377,4.4,2.3
3378,4.4,2.6
3379,4.4,2.8
3380,4.4,3
3381,4.4,3.2
3382,4.4,3.4
3383,4.3,3.5
3384,4.3,3.5
3385,4.3,3.7
3386,4.4,3.9
3387,4.3,3.9
3388,4.3,4
3389,4.3,4.1
3390,4.3,4.2
3391,4.3,4.3
3392,4.3,4.4
3393,4.3,4.5
3394,4.3,4.5
3395,4.3,4.6
3396,4.3,4.7
3397,4.4,4.8
3398,4.3,4.8
3399,4.4,4.9
3400,4.4,4.9
3401,4.4,5.1
3402,4.4,4.7
3403,4.4,4.2
3404,4.4,3.7
3405,4.3,3.3
3406,4.3,3
3407,4.3,2.7
3408,4.3,2.4
3409,4.3,2.2
3410,4.3,2
3411,4.2,1.7
3412,4.2,1.8
3413,4.2,2.1
3414,4.2,2.3
3415,4.2,2.5
3416,4.2,2.8
3417,4.2,2.9
3418,4.2,3.1
3419,4.1,3.3
3420,4.2,3.5
3421,4.2,3.5
3422,4.1,3.6
3423,4.2,3.8
3424,4.2,3.9
3425,4.2,4
3426,4.2,4.1
3427,4.2,4.2
3428,4.1,4.2
3429,4.2,4.3
3430,4.2,4.4
3431,4.2,4.5
3432,4.1,4.5
3433,4.2,4.7
3434,4.2,4.7
3435,4.2,4.8
3436,4.2,4.8
3437,4.2,4.9
3438,4.2,5
3439,4.3,5
3440,4.3,4.6
3441,4.3,4.1
3442,4.2,3.6
3443,4.2,3.2
3444,4.1,2.9
3445,4.1,2.6
3446,4.1,2.3
3447,4.1,2
3448,4.1,1.9
3449,4,1.7
3450,4,1.8
3451,4,2.1
3452,4.1,2.4
3453,4.1,2.6
3454,4.1,2.8
3455,4.1,3
3456,4,3.1
3457,4,3.4
3458,4.1,3.5
3459,4,3.6
3460,4,3.6
3461,4,3.8
3462,4,3.9
3463,4,4
3464,4,4.1
3465,4,4.2
3466,4,4.2
3467,4.1,4.4
3468,4,4.4
3469,4.1,4.5
3470,4,4.5
3471,4.1,4.7
3472,4.1,4.7
3473,4.2,4.8
3474,4.1,4.8
3475,4.1,4.9
3476,4.1,5
3477,4.1,5
3478,4.2,4.5
3479,4.2,4
3480,4.1,3.5
3481,4.1,3.1
3482,4.1,2.9
3483,4,2.5
3484,4,2.3
3485,4,2
3486,4,1.9
3487,3.9,1.6
3488,4,1.8
3489,3.9,2.1
3490,4,2.4
3491,4,2.6
3492,3.9,2.8
3493,4,3
3494,4,3.1
3495,3.9,3.3
3496,3.9,3.4
3497,3.9,3.5
3498,3.9,3.6
3499,4,3.8
3500,3.9,3.9
3501,4,4
3502,3.9,4.1
3503,4,4.2
3504,3.9,4.2
3505,4,4.4
3506,3.9,4.4
3507,4,4.5
3508,4,4.5
3509,4,4.6
3510,4,4.7
3511,4,4.7
3512,4,4.8
3513,4,4.8
3514,4.1,5
3515,4,5
3516,4.1,4.8
3517,4.1,4.2
3518,4,3.6
3519,4,3.1
3520,4,2.8
3521,4,2.4
3522,3.9,2.2
3523,3.9,1.9
3524,3.9,1.7
3525,3.8,1.6
3526,3.8,1.8
3527,3.8,2.1
3528,3.9,2.3
3529,3.9,2.5
3530,3.9,2.7
3531,3.9,2.8
3532,3.9,3
3533,3.9,3.1
3534,3.8,3.2
3535,3.9,3.3
3536,3.8,3.4
3537,3.8,3.4
3538,3.9,3.6
3539,3.8,3.6
3540,3.8,3.7
3541,3.9,3.8
3542,3.8,3.8
3543,3.8,3.9
3544,3.9,4
3545,3.8,4
3546,3.8,4
3547,3.9,4.1
3548,3.8,4.2
3549,3.8,4.2
3550,3.9,4.3
3551,3.9,4.3
3552,3.9,4.4
3553,3.9,4.4
3554,3.9,4.4
3555,3.9,4.5
3556,3.9,4.6
3557,3.9,4.6
3558,3.9,4.6
3559,4,4.7
3560,3.9,4.7
3561,3.9,4.7
3562,4,4.8
3563,4,4.8
3564,3.9,4.8
3565,4,4.9
3566,4,4.9
3567,4,4.4
3568,4,3.9
3569,4,3.4
3570,3.9,3
3571,3.9,2.6
3572,3.9,2.3
3573,3.8,2.1
3574,3.8,1.8
3575,3.8,1.6
3576,3.8,1.6
3577,3.8,1.8
3578,3.8,2.1
3579,3.8,2.3
3580,3.8,2.6
3581,3.8,2.7
3582,3.8,2.9
3583,3.8,3
3584,3.8,3.1
3585,3.8,3.2
3586,3.8,3.4
3587,3.8,3.4
3588,3.8,3.5
3589,3.8,3.6
3590,3.8,3.6
3591,3.7,3.7
3592,3.8,3.8
3593,3.8,3.8
3594,3.8,3.9
3595,3.8,4
3596,3.8,4
3597,3.8,4.1
3598,3.8,4.2
3599,3.8,4.2
3600,3.9,4.3
3601,3.8,4.3
3602,3.9,4.4
3603,3.9,4.4
3604,3.9,4.4
3605,3.8,4.5
3606,3.9,4.6
3607,3.9,4.6
3608,3.9,4.6
3609,3.9,4.7
3610,3.9,4.7
3611,3.9,4.7
3612,3.9,4.7
3613,3.9,4.8
3614,3.9,4.8
3615,4,4.9
3616,4,4.9
3617,3.9,4.6
3618,3.9,4
3619,3.9,3.7
3620,3.9,3.7
3621,3.9,3.8
3622,3.9,4
3623,3.9,4.2
3624,3.9,4.2
3625,3.9,4.3
3626,3.9,4.4
3627,4,4.5
3628,4,4.6
3629,3.9,4.6
3630,4,4.7
3631,4,4.8
3632,4,4.8
3633,4,4.8
3634,4,4.9
3635,4,4.9
3636,4,5
3637,4,5
3638,4,5.1
3639,4,5.1
3640,4,5.1
3641,4.1,5.2
3642,4,5.2
3643,4,5.2
3644,4,5.2
3645,4.1,5.3
3646,4.1,5.3
3647,4.1,5.3
3648,4.1,5.3
3649,4.1,5.2
3650,4.1,4.6
3651,4.1,4
3652,4.1,3.5
3653,4,3.1
3654,4,2.9
3655,4.1,2.6
3656,4,2.3
3657,4,2.1
3658,4,1.9
3659,3.9,1.6
3660,3.9,1.7
3661,3.9,1.9
3662,3.9,2.2
3663,3.9,2.4
3664,3.9,2.6
3665,3.9,2.7
3666,3.9,2.9
3667,3.9,3
3668,3.9,3.1
3669,4,3.4
3670,3.9,3.5
3671,3.9,3.5
3672,4,3.7
3673,3.9,3.7
3674,3.9,3.8
3675,4,3.9
3676,3.9,3.9
3677,3.9,4
3678,3.9,4
3679,3.9,4.1
3680,4,4.3
3681,4,4.3
3682,4,4.3
3683,4,4.3
3684,4,4.4
3685,4,4.5
3686,4,4.5
3687,4,4.6
3688,4,4.6
3689,4,4.6
3690,4.1,4.7
3691,4,4.7
3692,4,4.8
3693,4.1,4.9
3694,4,4.9
3695,4,4.9
3696,4,4.8
3697,4,4.1
3698,4,3.7
3699,4,3.2
3700,4,2.9
3701,4,2.6
3702,4,2.3
3703,3.9,2
3704,3.9,1.7
3705,3.9,1.6
3706,3.9,1.7
3707,3.9,2
3708,3.8,2.2
3709,3.9,2.4
3710,3.9,2.6
3711,3.9,2.8
3712,3.9,2.9
3713,3.8,3
3714,3.9,3.2
3715,3.9,3.3
3716,3.8,3.4
3717,3.9,3.5
3718,3.8,3.5
3719,3.8,3.6
3720,3.9,3.7
3721,3.8,3.8
3722,3.8,3.8
3723,3.9,3.9
3724,3.8,4
3725,3.9,4.1
3726,3.9,4.1
3727,3.8,4.1
3728,3.9,4.3
3729,3.9,4.3
3730,4,4.4
3731,3.9,4.4
3732,3.9,4.4
3733,3.9,4.4
3734,4,4.5
3735,3.9,4.6
3736,3.9,4.6
3737,4,4.7
3738,4,4.7
3739,3.9,4.7
3740,3.9,4.7
3741,4,4.8
3742,4,4.8
3743,4,4.9
3744,4,4.9
3745,4,4.4
3746,4,3.8
3747,3.9,3.3
3748,3.9,3
3749,3.9,2.7
3750,3.9,2.3
3751,3.8,2
3752,3.9,1.8
3753,3.8,1.6
3754,3.8,1.6
3755,3.8,1.9
3756,3.8,2.2
3757,3.8,2.3
3758,3.8,2.5
3759,3.8,2.7
3760,3.8,2.9
3761,3.8,3
3762,3.8,3.1
3763,3.8,3.2
3764,3.8,3.4
3765,3.8,3.4
3766,3.8,3.5
3767,3.8,3.6
3768,3.8,3.6
3769,3.8,3.8
3770,3.8,3.8
3771,3.8,3.9
3772,3.8,3.9
3773,3.8,4
3774,3.8,4.1
3775,3.8,4.1
3776,3.8,4.1
3777,3.8,4.2
3778,3.9,4.3
3779,3.8,4.3
3780,3.9,4.4
3781,3.9,4.4
3782,3.9,4.4
3783,3.9,4.6
3784,3.9,4.6
3785,3.9,4.6
3786,3.9,4.7
3787,3.9,4.7
3788,3.9,4.7
3789,3.9,4.7
3790,3.9,4.8
3791,3.9,4.8
3792,4,4.9
3793,4,4.9
3794,4,4.6
3795,4,4
3796,3.9,3.5
3797,3.9,3.1
3798,3.9,2.7
3799,3.9,2.4
3800,3.9,2.1
3801,3.8,1.9
3802,3.8,1.6
3803,3.7,1.6
3804,3.7,1.8
3805,3.8,2.1
3806,3.8,2.3
3807,3.8,2.5
3808,3.8,2.7
3809,3.8,2.9
3810,3.8,3
3811,3.8,3.1
3812,3.7,3.2
3813,3.8,3.4
3814,3.7,3.4
3815,3.8,3.5
3816,3.8,3.6
3817,3.7,3.6
3818,3.7,3.7
3819,3.8,3.8
3820,3.7,3.8
3821,3.8,4
3822,3.8,4
3823,3.7,4
3824,3.8,4.1
3825,3.8,4.2
3826,3.8,4.2
3827,3.9,4.3
3828,3.8,4.3
3829,3.9,4.4
3830,3.9,4.4
3831,3.8,4.4
3832,3.8,4.5
3833,3.9,4.6
3834,3.9,4.6
3835,3.8,4.6
3836,3.9,4.7
3837,3.9,4.7
3838,3.9,4.7
3839,3.9,4.8
3840,3.9,4.8
3841,3.9,4.8
3842,4,4.9
3843,3.9,4.9
3844,3.9,4.3
3845,3.9,3.8
3846,3.9,3.3
3847,3.9,2.9
3848,3.9,2.6
3849,3.8,2.3
3850,3.8,2
3851,3.7,1.7
3852,3.7,1.5
3853,3.7,1.7
3854,3.7,2
3855,3.7,2.2
3856,3.8,2.4
3857,3.8,2.6
3858,3.8,2.8
3859,3.8,2.9
3860,3.7,3.1
3861,3.7,3.1
3862,3.8,3.3
3863,3.7,3.4
3864,3.7,3.4
3865,3.8,3.6
3866,3.7,3.6
3867,3.7,3.7
3868,3.7,3.7
3869,3.7,3.8
3870,3.7,3.9
3871,3.8,4
3872,3.7,4
3873,3.8,4.1
3874,3.8,4.1
3875,3.8,4.2
3876,3.8,4.2
3877,3.8,4.3
3878,3.8,4.3
3879,3.9,4.4
3880,3.8,4.4
3881,3.8,4.4
3882,3.9,4.6
3883,3.8,4.6
3884,3.8,4.6
3885,3.9,4.7
3886,3.9,4.7
3887,3.8,4.7
3888,3.8,4.7
3889,3.9,4.8
3890,3.9,4.8
3891,3.9,4.9
3892,3.9,4.9
3893,3.9,4.7
3894,3.9,4.1
3895,3.9,3.7
3896,3.8,3.2
3897,3.8,2.8
3898,3.8,2.5
3899,3.8,2.2
3900,3.8,2
3901,3.7,1.7
3902,3.7,1.5
3903,3.7,1.7
3904,3.7,2
3905,3.7,2.3
3906,3.8,2.5
3907,3.8,2.7
3908,3.8,2.9
3909,3.7,3
3910,3.7,3.1
3911,3.7,3.2
3912,3.7,3.3
3913,3.7,3.4
3914,3.7,3.4
3915,3.7,3.6
3916,3.7,3.6
3917,3.7,3.7
3918,3.7,3.8
3919,3.7,3.8
3920,3.8,4
3921,3.7,4
3922,3.7,4
3923,3.8,4.1
3924,3.8,4.1
3925,3.8,4.2
3926,3.7,4.2
3927,3.8,4.3
3928,3.8,4.3
3929,3.8,4.4
3930,3.8,4.5
3931,3.8,4.5
3932,3.9,4.6
3933,3.8,4.6
3934,3.8,4.6
3935,3.9,4.7
3936,3.8,4.7
3937,3.8,4.7
3938,3.8,4.7
3939,3.9,4.8
3940,3.9,4.9
3941,3.8,4.9
3942,3.9,4.9
3943,3.9,4.5
3944,3.9,3.9
3945,3.9,3.4
3946,3.8,3
3947,3.8,2.7
3948,3.8,2.4
3949,3.8,2
3950,3.7,1.8
3951,3.7,1.6
3952,3.7,1.7
3953,3.7,1.9
3954,3.7,2.1
3955,3.7,2.4
3956,3.7,2.6
3957,3.7,2.8
3958,3.7,2.9
3959,3.7,3
3960,3.7,3.1
3961,3.7,3.3
3962,3.7,3.4
3963,3.7,3.4
3964,3.7,3.5
3965,3.7,3.6
3966,3.7,3.6
3967,3.8,3.8
3968,3.7,3.8
3969,3.7,3.9
3970,3.7,4
3971,3.7,4
3972,3.8,4.1
3973,3.8,4.1
3974,3.8,4.2
3975,3.7,4.2
3976,3.8,4.3
3977,3.8,4.3
3978,3.8,4.4
3979,3.8,4.5
3980,3.8,4.5
3981,3.8,4.5
3982,3.8,4.6
3983,3.8,4.6
3984,3.8,4.6
3985,3.8,4.7
3986,3.8,4.7
3987,3.8,4.7
3988,3.8,4.7
3989,3.9,4.8
3990,3.8,4.9
3991,3.9,5
3992,3.9,5
3993,3.9,5
3994,3.9,5
3995,3.9,5.1
3996,3.9,5.1
3997,3.9,5.1
3998,3.9,5.2
3999,3.9,5.2
4000,3.9,5.2
4001,3.9,5.2
4002,4,5.3
4003,4,5.3
4004,3.9,5.3
4005,3.9,5.3
4006,4,5.4
4007,4,5.4
4008,4,5.4
4009,4.1,5.2
4010,4.1,4.5
4011,3.9,3.9
4012,4,3.5
4013,4,3.2
4014,4,2.9
4015,4,2.6
4016,4,2.3
4017,3.9,2.1
4018,4,1.9
4019,3.8,1.6
4020,3.8,1.7
4021,3.8,1.9
4022,3.8,2.2
4023,3.8,2.4
4024,3.9,2.6
4025,3.9,2.8
4026,3.8,2.9
4027,3.8,3.1
4028,3.8,3.2
4029,3.8,3.4
4030,3.9,3.5
4031,3.8,3.6
4032,3.9,3.7
4033,3.9,3.7
4034,3.8,3.8
4035,3.9,3.9
4036,3.9,4
4037,3.8,4
4038,3.8,4
4039,3.9,4.1
4040,3.9,4.2
4041,4,4.3
4042,3.9,4.3
4043,3.9,4.3
4044,4,4.5
4045,3.9,4.5
4046,3.9,4.5
4047,4,4.6
4048,3.9,4.6
4049,3.9,4.6
4050,3.9,4.7
4051,4,4.8
4052,3.9,4.8
4053,4,4.9
4054,4,4.9
4055,4,4.9
4056,4,4.8
4057,4,4.3
4058,4,3.7
4059,3.9,3.2
4060,3.9,2.9
4061,3.9,2.5
4062,3.9,2.3
4063,3.8,2
4064,3.8,1.8
4065,3.8,1.6
4066,3.8,1.7
4067,3.8,1.9
4068,3.8,2.2
4069,3.8,2.4
4070,3.8,2.6
4071,3.8,2.8
4072,3.8,2.9
4073,3.8,3
4074,3.8,3.2
4075,3.8,3.3
4076,3.8,3.4
4077,3.8,3.5
4078,3.8,3.6
4079,3.8,3.7
4080,3.8,4
4081,3.8,4
4082,3.8,4
4083,3.8,4
4084,3.8,4.1
4085,3.8,4.2
4086,3.8,4.2
4087,3.9,4.3
4088,3.9,4.3
4089,3.9,4.4
4090,3.9,4.4
4091,3.9,4.4
4092,3.9,4.5
